
wår,0,1,0.021739130434782608,1
nya,0,1,0.010869565217391304,1
glitter,0,1,0.010869565217391304,1
frägd,0,1,0.016304347826086956,1
sitt,0,1,0.010869565217391304,1
Himmelrike,0,1,0.010869565217391304,1
"få,",0,1,0.010869565217391304,1
Men,0,1,0.016304347826086956,1
säg:,0,1,0.010869565217391304,1
hwad,0,1,0.010869565217391304,1
skull,0,1,0.016304347826086956,1
wår,0,1,0.021739130434782608,1
gamla,0,1,0.010869565217391304,1
frägd,0,1,0.016304347826086956,1
och,0,1,0.03804347826086957,1
fasthet,0,1,0.010869565217391304,1
säija,0,1,0.010869565217391304,1
då?,0,1,0.010869565217391304,1
Jag,0,1,0.010869565217391304,1
önskar,0,1,0.010869565217391304,1
at,0,1,0.010869565217391304,1
wår,0,1,0.021739130434782608,1
milde,0,1,0.010869565217391304,1
Kong,0,1,0.010869565217391304,1
och,0,1,0.03804347826086957,1
Kongens,0,1,0.010869565217391304,1
milda,0,1,0.010869565217391304,1
"Maka,",0,1,0.010869565217391304,1
Som,0,1,0.010869565217391304,1
begge,0,1,0.010869565217391304,1
fått,0,1,0.010869565217391304,1
af,0,1,0.010869565217391304,1
wishetz,0,1,0.010869565217391304,1
brunn,0,1,0.010869565217391304,1
de,0,1,0.010869565217391304,1
söta,0,1,0.010869565217391304,1
frukter,0,1,0.010869565217391304,1
"smaka,",0,1,0.010869565217391304,1
Må,0,1,0.010869565217391304,1
lärdoms,0,1,0.010869565217391304,1
blomstertiden,0,1,0.010869565217391304,1
"see,",0,1,0.010869565217391304,1
som,0,1,0.03804347826086957,1
sprider,0,1,0.010869565217391304,1
liuflig,0,1,0.010869565217391304,1
luckt;,0,1,0.010869565217391304,1
Men,0,1,0.016304347826086956,1
ingen,0,1,0.010869565217391304,1
"lärdom,",0,1,0.010869565217391304,1
som,0,1,0.03804347826086957,1
ey,0,1,0.016304347826086956,1
kan,0,1,0.010869565217391304,1
dem,0,1,0.010869565217391304,1
gifwa,0,1,0.010869565217391304,1
nyttig,0,1,0.010869565217391304,1
frukt.,0,1,0.010869565217391304,1
Hiernbrott.,0,1,0.010869565217391304,1

kommer,0,1,0.01904761904761905,1
til,0,1,0.01904761904761905,1
"Ehr,",0,1,0.014285714285714285,1
som,0,1,0.023809523809523808,1
en,0,1,0.023809523809523808,1
smickrande,0,1,0.009523809523809525,1
"Cavalier,",0,1,0.009523809523809525,1
hwilken,0,1,0.014285714285714285,1
ärnar,0,1,0.009523809523809525,1
med,0,1,0.023809523809523808,1
falsk,0,1,0.009523809523809525,1
"ödmiukhet,",0,1,0.009523809523809525,1
söta,0,1,0.009523809523809525,1
ordalag,0,1,0.009523809523809525,1
och,0,1,0.04285714285714286,1
liufligt,0,1,0.009523809523809525,1
flaterie,0,1,0.009523809523809525,1
winna,0,1,0.009523809523809525,1
Eder,0,1,0.02857142857142857,1
wänskap.,0,1,0.009523809523809525,1
Sådant,0,1,0.009523809523809525,1
a,0,1,0.009523809523809525,1
la,0,1,0.009523809523809525,1
mode-kram,0,1,0.009523809523809525,1
ware,0,1,0.009523809523809525,1
långt,0,1,0.009523809523809525,1
ifrån,0,1,0.009523809523809525,1
Argus!,0,1,0.009523809523809525,1
"Ney,",0,1,0.009523809523809525,1
jag,0,1,0.03333333333333333,1
kommer,0,1,0.01904761904761905,1
som,0,1,0.023809523809523808,1
en,0,1,0.023809523809523808,1
förtrolig,0,1,0.009523809523809525,1
och,0,1,0.04285714285714286,1
upriktig,0,1,0.009523809523809525,1
"rådgifware,",0,1,0.009523809523809525,1
at,0,1,0.01904761904761905,1
wisa,0,1,0.009523809523809525,1
Eder,0,1,0.02857142857142857,1
dygde-wägen,0,1,0.009523809523809525,1
och,0,1,0.04285714285714286,1
lära,0,1,0.014285714285714285,1
Eder,0,1,0.02857142857142857,1
"wackra,",0,1,0.009523809523809525,1
ärbara,0,1,0.009523809523809525,1
samt,0,1,0.009523809523809525,1
Edert,0,1,0.009523809523809525,1
wäna,0,1,0.009523809523809525,1
släkte,0,1,0.009523809523809525,1
anständiga,0,1,0.009523809523809525,1
seder.,0,1,0.009523809523809525,1
Än,0,1,0.009523809523809525,1
säger,0,1,0.009523809523809525,1
jag,0,1,0.03333333333333333,1
"mer,",0,1,0.009523809523809525,1
ty,0,1,0.014285714285714285,1
jag,0,1,0.03333333333333333,1
kan,0,1,0.009523809523809525,1
icke,0,1,0.01904761904761905,1
inbilla,0,1,0.009523809523809525,1
mig,0,1,0.014285714285714285,1
at,0,1,0.01904761904761905,1
I,0,1,0.0380952380952381,1
blifwen,0,1,0.014285714285714285,1
misslynte,0,1,0.009523809523809525,1
öfwer,0,1,0.009523809523809525,1
en,0,1,0.023809523809523808,1
wälmenande,0,1,0.009523809523809525,1
Karl:,0,1,0.009523809523809525,1
Jag,0,1,0.009523809523809525,1
kommer,0,1,0.01904761904761905,1
til,0,1,0.01904761904761905,1
"Ehr,",0,1,0.014285714285714285,1
som,0,1,0.023809523809523808,1
en,0,1,0.023809523809523808,1
alfwarsam,0,1,0.009523809523809525,1
"Præceptor,",0,1,0.009523809523809525,1
hwilken,0,1,0.014285714285714285,1
täncker,0,1,0.009523809523809525,1
icke,0,1,0.01904761904761905,1
på,0,1,0.01904761904761905,1
Græska,0,1,0.009523809523809525,1
med,0,1,0.023809523809523808,1
högtrafwande,0,1,0.009523809523809525,1
"obegripeligheter,",0,1,0.009523809523809525,1
utan,0,1,0.009523809523809525,1
på,0,1,0.01904761904761905,1
ren,0,1,0.009523809523809525,1
Swänska,0,1,0.009523809523809525,1
med,0,1,0.023809523809523808,1
enfaldiga,0,1,0.009523809523809525,1
läxor,0,1,0.009523809523809525,1
förehålla,0,1,0.009523809523809525,1
Eder,0,1,0.02857142857142857,1
Edra,0,1,0.009523809523809525,1
"fehl,",0,1,0.009523809523809525,1
odygder,0,1,0.009523809523809525,1
och,0,1,0.04285714285714286,1
oanständiga,0,1,0.009523809523809525,1
"upförande,",0,1,0.009523809523809525,1
om,0,1,0.023809523809523808,1
sådant,0,1,0.009523809523809525,1
skulle,0,1,0.009523809523809525,1
"märkas,",0,1,0.009523809523809525,1
och,0,1,0.04285714285714286,1
ingen,0,1,0.009523809523809525,1
ting,0,1,0.009523809523809525,1
för,0,1,0.014285714285714285,1
liufliga,0,1,0.009523809523809525,1
ögne-kast,0,1,0.009523809523809525,1
skull,0,1,0.009523809523809525,1
sticka,0,1,0.009523809523809525,1
under,0,1,0.009523809523809525,1
stolen.,0,1,0.009523809523809525,1
I,0,1,0.0380952380952381,1
kunnen,0,1,0.009523809523809525,1
icke,0,1,0.01904761904761905,1
illa,0,1,0.009523809523809525,1
"uptaga,",0,1,0.009523809523809525,1
om,0,1,0.023809523809523808,1
jag,0,1,0.03333333333333333,1
säijer,0,1,0.009523809523809525,1
alt,0,1,0.014285714285714285,1
det,0,1,0.02857142857142857,1
jag,0,1,0.03333333333333333,1
wet,0,1,0.009523809523809525,1
och,0,1,0.04285714285714286,1
afbördar,0,1,0.009523809523809525,1
alt,0,1,0.014285714285714285,1
det,0,1,0.02857142857142857,1
mig,0,1,0.014285714285714285,1
på,0,1,0.01904761904761905,1
hiertat,0,1,0.009523809523809525,1
"ligger,",0,1,0.009523809523809525,1
ty,0,1,0.014285714285714285,1
då,0,1,0.009523809523809525,1
är,0,1,0.009523809523809525,1
jag,0,1,0.03333333333333333,1
Eder,0,1,0.02857142857142857,1
lik.,0,1,0.009523809523809525,1
I,0,1,0.0380952380952381,1
hafwen,0,1,0.009523809523809525,1
ont,0,1,0.009523809523809525,1
före,0,1,0.009523809523809525,1
at,0,1,0.01904761904761905,1
twinga,0,1,0.009523809523809525,1
"Eder,",0,1,0.009523809523809525,1
så,0,1,0.023809523809523808,1
har,0,1,0.009523809523809525,1
jag.,0,1,0.023809523809523808,1
När,0,1,0.01904761904761905,1
I,0,1,0.0380952380952381,1
sen,0,1,0.01904761904761905,1
gubbar,0,1,0.009523809523809525,1
fählas,0,1,0.009523809523809525,1
galne,0,1,0.009523809523809525,1
som,0,1,0.023809523809523808,1
"ynglingar,",0,1,0.009523809523809525,1
så,0,1,0.023809523809523808,1
blifwen,0,1,0.014285714285714285,1
I,0,1,0.0380952380952381,1
"harmse,",0,1,0.009523809523809525,1
det,0,1,0.02857142857142857,1
blir,0,1,0.009523809523809525,1
ock,0,1,0.01904761904761905,1
jag.,0,1,0.023809523809523808,1
När,0,1,0.01904761904761905,1
I,0,1,0.0380952380952381,1
sen,0,1,0.01904761904761905,1
poikar,0,1,0.009523809523809525,1
löpa,0,1,0.009523809523809525,1
med,0,1,0.023809523809523808,1
"skiägg,",0,1,0.009523809523809525,1
så,0,1,0.023809523809523808,1
len,0,1,0.009523809523809525,1
"I,",0,1,0.009523809523809525,1
det,0,1,0.02857142857142857,1
giör,0,1,0.014285714285714285,1
ock,0,1,0.01904761904761905,1
jag.,0,1,0.023809523809523808,1
När,0,1,0.01904761904761905,1
j,0,1,0.009523809523809525,1
sen,0,1,0.01904761904761905,1
katten,0,1,0.009523809523809525,1
predika,0,1,0.009523809523809525,1
om,0,1,0.023809523809523808,1
samwete,0,1,0.009523809523809525,1
för,0,1,0.014285714285714285,1
"råttorne,",0,1,0.009523809523809525,1
så,0,1,0.023809523809523808,1
bringens,0,1,0.009523809523809525,1
I,0,1,0.0380952380952381,1
både,0,1,0.009523809523809525,1
til,0,1,0.01904761904761905,1
harm,0,1,0.009523809523809525,1
och,0,1,0.04285714285714286,1
"löije,",0,1,0.009523809523809525,1
det,0,1,0.02857142857142857,1
giör,0,1,0.014285714285714285,1
ock,0,1,0.01904761904761905,1
jag.,0,1,0.023809523809523808,1
Tro,0,1,0.009523809523809525,1
"mig,",0,1,0.009523809523809525,1
wij,0,1,0.009523809523809525,1
lära,0,1,0.014285714285714285,1
wäl,0,1,0.009523809523809525,1
"förlikas,",0,1,0.009523809523809525,1
och,0,1,0.04285714285714286,1
om,0,1,0.023809523809523808,1

Min,0,1,0.011764705882352941,1
Herr,0,1,0.011764705882352941,1
Argus.,0,1,0.011764705882352941,1
Hos,0,1,0.011764705882352941,1
följande,0,1,0.011764705882352941,1
Versar,0,1,0.011764705882352941,1
har,0,1,0.01764705882352941,1
jag,0,1,0.023529411764705882,1
fuller,0,1,0.011764705882352941,1
märckt,0,1,0.011764705882352941,1
för,0,1,0.011764705882352941,1
detta,0,1,0.011764705882352941,1
wara,0,1,0.011764705882352941,1
i,0,1,0.01764705882352941,1
åtskilligas,0,1,0.011764705882352941,1
händer;,0,1,0.011764705882352941,1
men,0,1,0.011764705882352941,1
som,0,1,0.041176470588235294,1
de,0,1,0.011764705882352941,1
synas,0,1,0.011764705882352941,1
"förtiena,",0,1,0.011764705882352941,1
at,0,1,0.01764705882352941,1
allmänt,0,1,0.011764705882352941,1
blifva,0,1,0.011764705882352941,1
"bekante,",0,1,0.011764705882352941,1
eller,0,1,0.011764705882352941,1
åtminstone,0,1,0.011764705882352941,1
"Ehr,",0,1,0.011764705882352941,1
min,0,1,0.023529411764705882,1
"Herre,",0,1,0.011764705882352941,1
"meddelade,",0,1,0.011764705882352941,1
som,0,1,0.041176470588235294,1
så,0,1,0.029411764705882353,1
ofta,0,1,0.011764705882352941,1
med,0,1,0.023529411764705882,1
det,0,1,0.011764705882352941,1
allmänna,0,1,0.011764705882352941,1
"talar,",0,1,0.011764705882352941,1
så,0,1,0.029411764705882353,1
har,0,1,0.01764705882352941,1
jag,0,1,0.023529411764705882,1
dem,0,1,0.011764705882352941,1
welat,0,1,0.011764705882352941,1
Eder,0,1,0.011764705882352941,1
tilskicka,0,1,0.011764705882352941,1
och,0,1,0.029411764705882353,1
förblifwer,0,1,0.011764705882352941,1
etc.,0,1,0.011764705882352941,1
I,0,1,0.011764705882352941,1
Stallet,0,1,0.011764705882352941,1
hafwer,0,1,0.011764705882352941,1
nyss,0,1,0.011764705882352941,1
en,0,1,0.03529411764705882,1
slantig,0,1,0.011764705882352941,1
Pelle,0,1,0.01764705882352941,1
"gått,",0,1,0.011764705882352941,1
Och,0,1,0.011764705882352941,1
skiött,0,1,0.011764705882352941,1
en,0,1,0.03529411764705882,1
wacker,0,1,0.011764705882352941,1
"Häst,",0,1,0.011764705882352941,1
som,0,1,0.041176470588235294,1
främst,0,1,0.011764705882352941,1
af,0,1,0.023529411764705882,1
alla,0,1,0.011764705882352941,1
"stått,",0,1,0.011764705882352941,1
En,0,1,0.01764705882352941,1
Hingst,0,1,0.011764705882352941,1
af,0,1,0.023529411764705882,1
Spanska,0,1,0.011764705882352941,1
"Dräckten,",0,1,0.011764705882352941,1
Han,0,1,0.023529411764705882,1
fick,0,1,0.011764705882352941,1
sitt,0,1,0.011764705882352941,1
Foder,0,1,0.011764705882352941,1
"jämt,",0,1,0.011764705882352941,1
sin,0,1,0.03529411764705882,1
putzning,0,1,0.011764705882352941,1
och,0,1,0.029411764705882353,1
sin,0,1,0.03529411764705882,1
"ans,",0,1,0.011764705882352941,1
Han,0,1,0.023529411764705882,1
"blänckte,",0,1,0.011764705882352941,1
som,0,1,0.041176470588235294,1
en,0,1,0.03529411764705882,1
"Sol,",0,1,0.011764705882352941,1
med,0,1,0.023529411764705882,1
gnäggan,0,1,0.011764705882352941,1
och,0,1,0.029411764705882353,1
med,0,1,0.023529411764705882,1
dans,0,1,0.011764705882352941,1
Högfärdig,0,1,0.011764705882352941,1
liksom,0,1,0.011764705882352941,1
släckten.,0,1,0.011764705882352941,1
En,0,1,0.01764705882352941,1
"gång,",0,1,0.011764705882352941,1
när,0,1,0.011764705882352941,1
Pelle,0,1,0.01764705882352941,1
gaf,0,1,0.011764705882352941,1
sin,0,1,0.03529411764705882,1
Kamp,0,1,0.011764705882352941,1
en,0,1,0.03529411764705882,1
bitter,0,1,0.011764705882352941,1
"släng,",0,1,0.011764705882352941,1
Sad,0,1,0.011764705882352941,1
han:,0,1,0.011764705882352941,1
Jag,0,1,0.011764705882352941,1
är,0,1,0.01764705882352941,1
wist,0,1,0.011764705882352941,1
"god,",0,1,0.011764705882352941,1
som,0,1,0.041176470588235294,1
tåhl,0,1,0.011764705882352941,1
en,0,1,0.03529411764705882,1
sådan,0,1,0.011764705882352941,1
Dräng,0,1,0.011764705882352941,1
Med,0,1,0.011764705882352941,1
otäck,0,1,0.011764705882352941,1
Hud,0,1,0.011764705882352941,1
och,0,1,0.029411764705882353,1
"luggar,",0,1,0.011764705882352941,1
Än,0,1,0.01764705882352941,1
swärjer,0,1,0.011764705882352941,1
han,0,1,0.03529411764705882,1
på,0,1,0.011764705882352941,1
"mig,",0,1,0.011764705882352941,1
än,0,1,0.01764705882352941,1
önskar,0,1,0.011764705882352941,1
han,0,1,0.03529411764705882,1
sin,0,1,0.03529411764705882,1
"död,",0,1,0.011764705882352941,1
Än,0,1,0.01764705882352941,1
lappar,0,1,0.011764705882352941,1
han,0,1,0.03529411764705882,1
sin,0,1,0.03529411764705882,1
"Råck,",0,1,0.011764705882352941,1
än,0,1,0.01764705882352941,1
stiäl,0,1,0.011764705882352941,1
han,0,1,0.03529411764705882,1
möglot,0,1,0.011764705882352941,1
"Bröd,",0,1,0.011764705882352941,1
Hwarpå,0,1,0.011764705882352941,1
han,0,1,0.03529411764705882,1
altid,0,1,0.011764705882352941,1
tuggar.,0,1,0.011764705882352941,1
Skal,0,1,0.011764705882352941,1
jag,0,1,0.023529411764705882,1
som,0,1,0.041176470588235294,1
är,0,1,0.01764705882352941,1
så,0,1,0.029411764705882353,1
"skiön,",0,1,0.011764705882352941,1
ha,0,1,0.011764705882352941,1
så,0,1,0.029411764705882353,1
föracktlig,0,1,0.011764705882352941,1
Slaf?,0,1,0.011764705882352941,1
Han,0,1,0.023529411764705882,1
"är,",0,1,0.011764705882352941,1
min,0,1,0.023529411764705882,1
"sann,",0,1,0.011764705882352941,1
ey,0,1,0.011764705882352941,1
wärd,0,1,0.011764705882352941,1
at,0,1,0.01764705882352941,1
äta,0,1,0.011764705882352941,1
af,0,1,0.023529411764705882,1
min,0,1,0.023529411764705882,1
"draf,",0,1,0.011764705882352941,1
Men,0,1,0.011764705882352941,1
stå,0,1,0.011764705882352941,1
i,0,1,0.01764705882352941,1
åsnans,0,1,0.011764705882352941,1
ställe.,0,1,0.011764705882352941,1

Mina,0,1,0.008064516129032258,1
Förmän,0,1,0.008064516129032258,1
frågade,0,1,0.008064516129032258,1
"mig,",0,1,0.008064516129032258,1
hwad,0,1,0.008064516129032258,1
jag,0,1,0.020161290322580645,1
mente,0,1,0.008064516129032258,1
om,0,1,0.008064516129032258,1
Lotteriet?,0,1,0.008064516129032258,1
Jag,0,1,0.024193548387096774,1
menar,0,1,0.008064516129032258,1
alt,0,1,0.008064516129032258,1
det,0,1,0.012096774193548387,1
I,0,1,0.008064516129032258,1
"menen,",0,1,0.008064516129032258,1
sade,0,1,0.008064516129032258,1
jag:,0,1,0.008064516129032258,1
Jag,0,1,0.024193548387096774,1
winner,0,1,0.012096774193548387,1
med,0,1,0.016129032258064516,1
"den,",0,1,0.012096774193548387,1
som,0,1,0.020161290322580645,1
winner,0,1,0.012096774193548387,1
den,0,1,0.008064516129032258,1
största,0,1,0.008064516129032258,1
"Lotten,",0,1,0.008064516129032258,1
och,0,1,0.04032258064516129,1
jag,0,1,0.020161290322580645,1
stryker,0,1,0.008064516129032258,1
på,0,1,0.028225806451612902,1
Foten,0,1,0.008064516129032258,1
med,0,1,0.016129032258064516,1
"den,",0,1,0.012096774193548387,1
som,0,1,0.020161290322580645,1
får,0,1,0.008064516129032258,1
intet.,0,1,0.008064516129032258,1
Jag,0,1,0.024193548387096774,1
tager,0,1,0.008064516129032258,1
altid,0,1,0.016129032258064516,1
dehl,0,1,0.008064516129032258,1
i,0,1,0.036290322580645164,1
allas,0,1,0.008064516129032258,1
delar,0,1,0.008064516129032258,1
i,0,1,0.036290322580645164,1
wårt,0,1,0.008064516129032258,1
"Fädernes-Land,",0,1,0.008064516129032258,1
och,0,1,0.04032258064516129,1
biuder,0,1,0.008064516129032258,1
derigenom,0,1,0.008064516129032258,1
til,0,1,0.008064516129032258,1
at,0,1,0.016129032258064516,1
inte,0,1,0.008064516129032258,1
wara,0,1,0.008064516129032258,1
interesserad.,0,1,0.008064516129032258,1
Men,0,1,0.012096774193548387,1
det,0,1,0.012096774193548387,1
råder,0,1,0.008064516129032258,1
jag,0,1,0.020161290322580645,1
mina,0,1,0.012096774193548387,1
"Läsare,",0,1,0.008064516129032258,1
som,0,1,0.020161290322580645,1
häruti,0,1,0.008064516129032258,1
ha,0,1,0.008064516129032258,1
"insatt,",0,1,0.008064516129032258,1
at,0,1,0.016129032258064516,1
de,0,1,0.024193548387096774,1
intet,0,1,0.008064516129032258,1
giöra,0,1,0.008064516129032258,1
räkning,0,1,0.008064516129032258,1
på,0,1,0.028225806451612902,1
de,0,1,0.024193548387096774,1
stora,0,1,0.012096774193548387,1
"Lotter,",0,1,0.008064516129032258,1
som,0,1,0.020161290322580645,1
Käringen,0,1,0.008064516129032258,1
på,0,1,0.028225806451612902,1
profiten,0,1,0.008064516129032258,1
af,0,1,0.008064516129032258,1
sina,0,1,0.008064516129032258,1
"Ägg,",0,1,0.008064516129032258,1
dem,0,1,0.012096774193548387,1
hon,0,1,0.012096774193548387,1
strax,0,1,0.008064516129032258,1
släpte,0,1,0.008064516129032258,1
i,0,1,0.036290322580645164,1
Golfwet.,0,1,0.008064516129032258,1
Och,0,1,0.008064516129032258,1
"at,",0,1,0.008064516129032258,1
antingen,0,1,0.008064516129032258,1
de,0,1,0.024193548387096774,1
winna,0,1,0.008064516129032258,1
eller,0,1,0.008064516129032258,1
"intet,",0,1,0.008064516129032258,1
de,0,1,0.024193548387096774,1
äro,0,1,0.008064516129032258,1
förnögde.,0,1,0.008064516129032258,1
Jag,0,1,0.024193548387096774,1
önskar,0,1,0.012096774193548387,1
Ehr,0,1,0.012096774193548387,1
ingen,0,1,0.012096774193548387,1
"lycka,",0,1,0.008064516129032258,1
mina,0,1,0.012096774193548387,1
"Landzmän,",0,1,0.008064516129032258,1
jag,0,1,0.020161290322580645,1
önskar,0,1,0.012096774193548387,1
Ehr,0,1,0.012096774193548387,1
Wett,0,1,0.008064516129032258,1
och,0,1,0.04032258064516129,1
Försichtighet,0,1,0.008064516129032258,1
i,0,1,0.036290322580645164,1
all,0,1,0.008064516129032258,1
"ting,",0,1,0.008064516129032258,1
och,0,1,0.04032258064516129,1
särdeles,0,1,0.008064516129032258,1
"Förnöijsamhet,",0,1,0.008064516129032258,1
både,0,1,0.008064516129032258,1
i,0,1,0.036290322580645164,1
detta,0,1,0.012096774193548387,1
och,0,1,0.04032258064516129,1
andra,0,1,0.008064516129032258,1
mål.,0,1,0.008064516129032258,1
En,0,1,0.008064516129032258,1
gammal,0,1,0.008064516129032258,1
händelse,0,1,0.008064516129032258,1
rinner,0,1,0.008064516129032258,1
mig,0,1,0.008064516129032258,1
härwid,0,1,0.008064516129032258,1
i,0,1,0.036290322580645164,1
hågen:,0,1,0.008064516129032258,1
Jupiters,0,1,0.008064516129032258,1
Apa,0,1,0.008064516129032258,1
hörde,0,1,0.008064516129032258,1
huru,0,1,0.008064516129032258,1
de,0,1,0.024193548387096774,1
oroliga,0,1,0.008064516129032258,1
Menniskiorne,0,1,0.008064516129032258,1
altid,0,1,0.016129032258064516,1
skreko,0,1,0.008064516129032258,1
på,0,1,0.028225806451612902,1
Gudarne,0,1,0.008064516129032258,1
och,0,1,0.04032258064516129,1
aldrig,0,1,0.008064516129032258,1
woro,0,1,0.008064516129032258,1
"nögde,",0,1,0.008064516129032258,1
derföre,0,1,0.008064516129032258,1
tänckte,0,1,0.008064516129032258,1
hon,0,1,0.012096774193548387,1
finna,0,1,0.008064516129032258,1
på,0,1,0.028225806451612902,1
"råd,",0,1,0.008064516129032258,1
hopskrapade,0,1,0.008064516129032258,1
i,0,1,0.036290322580645164,1
Himmelen,0,1,0.008064516129032258,1
alla,0,1,0.008064516129032258,1
slags,0,1,0.008064516129032258,1
förmåner,0,1,0.008064516129032258,1
och,0,1,0.04032258064516129,1
inrättade,0,1,0.008064516129032258,1
ned,0,1,0.008064516129032258,1
på,0,1,0.028225806451612902,1
Jorden,0,1,0.008064516129032258,1
ett,0,1,0.008064516129032258,1
Lotterie:,0,1,0.008064516129032258,1
Tiden,0,1,0.008064516129032258,1
"kom,",0,1,0.008064516129032258,1
man,0,1,0.008064516129032258,1
drog:,0,1,0.008064516129032258,1
Fruentimmer,0,1,0.012096774193548387,1
fingo,0,1,0.016129032258064516,1
"tystlåtighet,",0,1,0.008064516129032258,1
Commissionairer,0,1,0.012096774193548387,1
egna,0,1,0.008064516129032258,1
"förlag,",0,1,0.008064516129032258,1
neij,0,1,0.008064516129032258,1
håll!,0,1,0.008064516129032258,1
hwart,0,1,0.008064516129032258,1
bär,0,1,0.008064516129032258,1
detta,0,1,0.012096774193548387,1
till,0,1,0.008064516129032258,1
wägs?,0,1,0.008064516129032258,1
Ministrar,0,1,0.008064516129032258,1
